"playerId","player","team","playerposition","age","exp","bye","points","lower","upper","sdPts","positionRank","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","games","ptsGame","vor","overallRank","vorLow","vorHigh","vorGame","vorGameLow","vorGameHigh","adp","auctionValue","adpDiff","cost","sleeper"
2553435,"David Johnson","ARI","RB",26,2,8,288.8,288.8,288.8,NA,1,17.36,1,0,1.3,1.3,0.4,1.365590418765,16,18.05,180.916666666667,1,180.916666666667,180.916666666667,10.979375,10.979375,10.979375,1.918,50.17,-0.918,51,NA
2555224,"Ezekiel Elliott","DAL","RB",22,1,6,271.83,271.83,271.83,NA,2,24.35,1,0,3.4,2.9,0.6,1.45688412648174,16,16.989375,163.946666666667,2,163.946666666667,163.946666666667,9.91875,9.91875,9.91875,2.916,47.8533,-0.916,44,NA
2540175,"LeVeon Bell","PIT","RB",25,4,9,271.05,271.05,271.05,NA,3,52.55,0,0,1.9,1.9,0.7,1.50253098034011,16,16.940625,163.166666666667,3,163.166666666667,163.166666666667,9.87,9.87,9.87,2.352,46.5867,0.648,42,NA
79607,"LeSean McCoy","BUF","RB",29,8,6,223.91,223.91,223.91,NA,4,15.525,0,0,7.9,4.5,0.9,1.59382468805685,16,13.994375,116.026666666667,4,116.026666666667,116.026666666667,6.92375,6.92375,6.92375,9.524,34.7033,-5.524,32,NA
2543583,"Devonta Freeman","ATL","RB",25,3,5,213.09,213.09,213.09,NA,5,10.015,0,0,12.6,6.9,1.3,1.77641210349033,16,13.318125,105.206666666667,5,105.206666666667,105.206666666667,6.2475,6.2475,6.2475,11.012,34.9567,-6.012,32,NA
2555418,"Jordan Howard","CHI","RB",23,1,9,203.68,203.68,203.68,NA,6,4.14499999999998,0,0,14.4,8.3,2.2,2.18723378821566,16,12.73,95.7966666666667,6,95.7966666666667,95.7966666666667,5.659375,5.659375,5.659375,15.686,27.6,-9.686,25,NA
2552469,"Melvin Gordon","LAC","RB",24,2,8,202.47,202.47,202.47,NA,7,8.97000000000003,0,0,9.2,5.3,1.2,1.73076524963196,16,12.654375,94.5866666666667,7,94.5866666666667,94.5866666666667,5.58375,5.58375,5.58375,11.386,29.0567,-4.386,27,NA
2508061,"Antonio Brown","PIT","WR",29,7,9,208.31,208.31,208.31,NA,1,13.78,1,0,3.9,1.1,0.2,1.53977873932676,16,13.019375,91.4033333333333,8,91.4033333333333,91.4033333333333,5.696875,5.696875,5.696875,4.852,48.5267,3.148,44,NA
2495207,"DeMarco Murray","TEN","RB",29,6,8,196.6,196.6,196.6,NA,8,10.89,0,0,15,8.5,1.4,1.8220589573487,16,12.2875,88.7166666666667,9,88.7166666666667,88.7166666666667,5.216875,5.216875,5.216875,16.662,26.6433,-7.662,24,NA
2495454,"Julio Jones","ATL","WR",28,6,5,199.58,199.58,199.58,NA,2,10.475,1,0,6.3,2.7,0.9,1.75792610106952,16,12.47375,82.6733333333333,10,82.6733333333333,82.6733333333333,5.15125,5.15125,5.15125,6.82,46.0933,3.18,42,NA
2552582,"Jay Ajayi","MIA","RB",24,2,11,190.4,190.4,190.4,NA,9,9.84,0,0,12.3,6.7,1.5,1.86770581120707,16,11.9,82.5166666666667,11,82.5166666666667,82.5166666666667,4.829375,4.829375,4.829375,19.976,26.3533,-8.976,24,NA
2533034,"Lamar Miller","HOU","RB",26,5,7,181.02,181.02,181.02,NA,10,1.94,0,0,25.4,12.7,1.8,2.00464637278218,16,11.31375,73.1366666666667,12,73.1366666666667,73.1366666666667,4.243125,4.243125,4.243125,26.084,26.1967,-14.084,24,NA
2543468,"Mike Evans","TB","WR",24,3,11,189.48,189.48,189.48,NA,3,4.89500000000001,1,0,8.5,4.1,1.1,1.82025391871031,16,11.8425,72.5733333333334,13,72.5733333333334,72.5733333333334,4.52,4.52,4.52,9.31,36.6433,3.69,33,NA
2552475,"Todd Gurley","LAR","RB",23,2,9,180.1,180.1,180.1,NA,11,3.02500000000003,0,0,22,10.9,2.2,2.18723378821566,16,11.25625,72.2166666666667,14,72.2166666666667,72.2166666666667,4.185625,4.185625,4.185625,23.812,31.5767,-9.812,29,NA
2543496,"Odell Beckham","NYG","WR",25,3,8,188.73,188.73,188.73,NA,4,11.17,1,0,6.4,2.7,0.9,1.75792610106952,16,11.795625,71.8233333333333,15,71.8233333333333,71.8233333333333,4.473125,4.473125,4.473125,9.438,44.0133,5.562,40,NA
2495663,"Marshawn Lynch","OAK","RB",31,10,10,178.06,178.06,178.06,NA,12,7.19,0,0,33.9,14.5,5,3.46534569625001,16,11.12875,70.1766666666667,16,70.1766666666667,70.1766666666667,4.058125,4.058125,4.058125,28.368,19.8833,-12.368,18,NA
2557973,"Leonard Fournette","JAC","RB",21,0,8,176.09,176.09,176.09,NA,13,14.09,0,0,23.5,11.8,2.7,2.4154680575075,16,11.005625,68.2066666666667,17,68.2066666666667,68.2066666666667,3.935,3.935,3.935,24.808,22.8733,-7.808,21,NA
1032,"Jordy Nelson","GB","WR",32,9,8,180.44,180.44,180.44,NA,5,9.32000000000002,0,0,13.2,6.2,1.2,1.8514178275307,16,11.2775,63.5333333333334,18,63.5333333333334,63.5333333333334,3.955,3.955,3.955,19.138,33.1967,-1.138,30,NA
2495450,"A.J. Green","CIN","WR",29,6,6,174.68,174.68,174.68,NA,6,10.06,0,0,10.1,5.1,1,1.78909000988991,16,10.9175,57.7733333333333,19,57.7733333333333,57.7733333333333,3.595,3.595,3.595,13.898,38.7067,5.102,35,NA
2550189,"Isaiah Crowell","CLE","RB",24,3,9,165.65,165.65,165.65,NA,14,12.46,0,0,27.6,13.4,2.4,2.2785274959324,16,10.353125,57.7666666666666,20,57.7666666666666,57.7666666666666,3.2825,3.2825,3.2825,36.774,10.9,-16.774,10,NA
2556370,"Michael Thomas","NO","WR",23,1,5,167.56,167.56,167.56,NA,7,7.16,0,0,15.6,7.5,1.6,1.97607346281228,16,10.4725,50.6533333333333,21,50.6533333333333,50.6533333333333,3.15,3.15,3.15,21.108,30.2133,-0.108000000000001,28,NA
2495466,"Mark Ingram","NO","RB",28,6,5,158.35,158.35,158.35,NA,15,10.43,0,0,54.3,23,5.2,3.55663940396675,16,9.896875,50.4666666666667,22,50.4666666666667,50.4666666666667,2.82625,2.82625,2.82625,54.252,14.1733,-32.252,13,NA
497240,"Rob Gronkowski","NE","TE",28,7,9,150.14,150.14,150.14,NA,1,12.52,1,0,26.6,1.2,0.6,2.52869936942109,16,9.38375,47.0366666666666,23,47.0366666666666,47.0366666666666,2.93979166666667,2.93979166666667,2.93979166666667,27.092,30.1133,-4.092,28,NA
2532865,"T.Y. Hilton","IND","WR",28,5,11,161.68,161.68,161.68,NA,8,6.30000000000001,0,0,16.1,7.5,1.3,1.8825817363511,16,10.105,44.7733333333333,24,44.7733333333333,44.7733333333333,2.7825,2.7825,2.7825,30.91,28.25,-6.91,26,NA
2530747,"Doug Baldwin","SEA","WR",29,6,6,159.12,159.12,159.12,NA,9,7.54999999999998,0,0,23.9,11.4,1.7,2.00723737163267,16,9.945,42.2133333333333,25,42.2133333333333,42.2133333333333,2.6225,2.6225,2.6225,32.584,17.78,-7.584,17,NA
2540204,"Spencer Ware","KC","RB",26,4,10,148.03,148.03,148.03,NA,16,1.07000000000002,0,0,50.1,20.4,4.8,3.37405198853327,16,9.251875,40.1466666666667,26,40.1466666666667,40.1466666666667,2.18125,2.18125,2.18125,49.194,8.14,-23.194,8,NA
2557976,"Joe Mixon","CIN","RB",21,0,6,147.81,147.81,147.81,NA,17,3.17000000000002,0,0,39.2,17.5,5.1,3.51099255010838,16,9.238125,39.9266666666667,27,39.9266666666667,39.9266666666667,2.1675,2.1675,2.1675,43.688,14.0733,-16.688,13,NA
2495328,"Bilal Powell","NYJ","RB",29,6,11,146.11,146.11,146.11,NA,18,3.23500000000001,0,0,65.2,26.3,4.7,3.3284051346749,16,9.131875,38.2266666666667,28,38.2266666666667,38.2266666666667,2.06125,2.06125,2.06125,71.97,6.6567,-43.97,6,NA
2540258,"Travis Kelce","KC","TE",28,4,10,138.99,138.99,138.99,NA,2,7.17500000000001,1,0,37.8,2.1,0.6,2.52869936942109,16,8.686875,35.8866666666667,29,35.8866666666667,35.8866666666667,2.24291666666667,2.24291666666667,2.24291666666667,38.716,13.58,-9.716,13,NA
2552453,"Tevin Coleman","ATL","RB",24,2,5,143.17,143.17,143.17,NA,19,0.699999999999989,0,0,58.6,24.2,4.3,3.14581771924142,16,8.948125,35.2866666666666,30,35.2866666666666,35.2866666666666,1.8775,1.8775,1.8775,62.856,5.2467,-32.856,5,NA
497278,"Dez Bryant","DAL","WR",29,7,6,151.64,151.64,151.64,NA,10,2.625,0,0,18.7,8.9,1.4,1.91374564517149,16,9.4775,34.7333333333333,31,34.7333333333333,34.7333333333333,2.155,2.155,2.155,29.97,31.7967,1.03,29,NA
2543743,"Carlos Hyde","SF","RB",26,3,11,142.58,142.58,142.58,NA,20,0.849999999999966,0,0,33.2,16.1,2.9,2.50676176522424,16,8.91125,34.6966666666666,32,34.6966666666666,34.6966666666666,1.840625,1.840625,1.840625,43.654,15.8733,-11.654,15,NA
2552487,"Amari Cooper","OAK","WR",23,2,10,151.5,151.5,151.5,NA,11,7.05500000000004,0,0,23,11,2.3,2.19422082455504,16,9.46875,34.5933333333334,33,34.5933333333334,34.5933333333334,2.14625,2.14625,2.14625,31.142,27.2067,1.858,25,NA
2555460,"Paul Perkins","NYG","RB",23,1,8,142.36,142.36,142.36,NA,21,2.16500000000002,0,0,70.2,27.3,4.7,3.3284051346749,16,8.8975,34.4766666666667,34,34.4766666666667,34.4766666666667,1.826875,1.826875,1.826875,87.29,4.36,-53.29,4,NA
2506404,"Frank Gore","IND","RB",34,12,11,141.1,141.1,141.1,NA,22,4.465,0,0,66.9,26.7,5.9,3.87616738097533,16,8.81875,33.2166666666667,35,33.2166666666667,33.2166666666667,1.748125,1.748125,1.748125,84.654,5.28,-49.654,5,NA
2495700,"Greg Olsen","CAR","TE",32,10,11,136.25,136.25,136.25,NA,3,12.615,0,0,52.8,3.7,1,2.73606418047657,16,8.515625,33.1466666666667,36,33.1466666666667,33.1466666666667,2.07166666666667,2.07166666666667,2.07166666666667,46.13,12.1933,-10.13,11,NA
2557997,"Christian McCaffrey","CAR","RB",21,0,11,139.29,139.29,139.29,NA,23,5.785,0,0,42.8,19,7.1,4.42392962727577,16,8.705625,31.4066666666667,37,31.4066666666667,31.4066666666667,1.635,1.635,1.635,35.364,17.1867,1.636,16,NA
2540165,"DeAndre Hopkins","HOU","WR",25,4,7,146.53,146.53,146.53,NA,12,4.93000000000001,0,0,29.2,14.1,5,3.03564636270569,16,9.158125,29.6233333333333,38,29.6233333333333,29.6233333333333,1.835625,1.835625,1.835625,33.688,27.7367,4.312,25,NA
2557991,"Dalvin Cook","MIN","RB",22,0,9,133.98,133.98,133.98,NA,24,1.92999999999998,0,0,67.8,27.2,5.4,3.64793311168349,16,8.37375,26.0966666666666,39,26.0966666666666,26.0966666666666,1.303125,1.303125,1.303125,62.036,11.0033,-23.036,10,NA
497328,"Demaryius Thomas","DEN","WR",30,7,5,142.36,142.36,142.36,NA,13,1.57999999999998,0,0,34.9,15.7,2.6,2.28771255101622,16,8.8975,25.4533333333333,40,25.4533333333333,25.4533333333333,1.575,1.575,1.575,46.59,19.9833,-6.59,18,NA
2539663,"Mike Gillislee","NE","RB",27,4,9,133.03,133.03,133.03,NA,25,2.45500000000001,0,0,64.1,26.2,7,4.3782827734174,16,8.314375,25.1466666666667,41,25.1466666666667,25.1466666666667,1.24375,1.24375,1.24375,75.61,4.77,-34.61,5,NA
2540160,"Jordan Reed","WAS","TE",27,4,5,127.38,127.38,127.38,NA,4,11.9,0,0,49.6,3.2,0.8,2.63238177494883,16,7.96125,24.2766666666667,42,24.2766666666667,24.2766666666667,1.51729166666667,1.51729166666667,1.51729166666667,42.332,18.3933,-0.332000000000001,17,NA
71269,"Michael Crabtree","OAK","WR",30,8,10,140.84,140.84,140.84,NA,14,0.120000000000005,0,0,46.6,21.4,3.6,2.59935163922017,16,8.8025,23.9333333333333,43,23.9333333333333,23.9333333333333,1.48,1.48,1.48,55.428,9.4933,-12.428,9,NA
2543471,"Kelvin Benjamin","CAR","WR",26,3,11,140.72,140.72,140.72,NA,15,0.194999999999993,0,0,77.5,33.3,5.1,3.06681027152608,16,8.795,23.8133333333333,44,23.8133333333333,23.8133333333333,1.4725,1.4725,1.4725,74.366,5.98,-30.366,6,NA
2543509,"Allen Robinson","JAC","WR",24,3,8,140.72,140.72,140.72,NA,15,0.830000000000013,0,0,32.8,15.6,3.4,2.53702382157938,16,8.795,23.8133333333333,44,23.8133333333333,23.8133333333333,1.4725,1.4725,1.4725,55.266,20.2567,-11.266,19,NA
2543457,"Sammy Watkins","BUF","WR",24,3,6,140.33,140.33,140.33,NA,17,1.46000000000001,0,0,36.1,16.9,3.8,2.66167945686096,16,8.770625,23.4233333333333,46,23.4233333333333,23.4233333333333,1.448125,1.448125,1.448125,49.106,17.1067,-3.106,16,NA
2540168,"Eddie Lacy","SEA","RB",26,4,6,131.07,131.07,131.07,NA,26,3.86999999999998,0,0,51,21.3,3.9,2.96323030380794,16,8.191875,23.1866666666667,47,23.1866666666667,23.1866666666667,1.12125,1.12125,1.12125,84.864,12.4633,-37.864,12,NA
2543498,"Brandin Cooks","NE","WR",24,3,9,139.45,139.45,139.45,NA,18,1.64499999999998,0,0,33.4,15.7,4.4,2.84866290978332,16,8.715625,22.5433333333333,48,22.5433333333333,22.5433333333333,1.393125,1.393125,1.393125,47.05,21.9833,0.950000000000003,20,NA
2540269,"C.J. Anderson","DEN","RB",26,4,5,130.08,130.08,130.08,NA,27,9.27000000000001,0,0,46.7,19.8,4.5,3.23711142695816,16,8.13,22.1966666666667,49,22.1966666666667,22.1966666666667,1.059375,1.059375,1.059375,58.94,12.7533,-9.94,12,NA
2543488,"Jarvis Landry","MIA","WR",25,3,11,138.29,138.29,138.29,NA,19,3.55500000000001,0,0,55.8,25.5,4.9,3.00448245388529,16,8.643125,21.3833333333334,50,21.3833333333334,21.3833333333334,1.320625,1.320625,1.320625,43.642,17.06,6.358,16,NA
497322,"Emmanuel Sanders","DEN","WR",30,7,5,137.32,137.32,137.32,NA,20,5.30000000000004,0,0,54.2,24.5,3.9,2.69284336568135,16,8.5825,20.4133333333334,51,20.4133333333334,20.4133333333334,1.26,1.26,1.26,69.952,9.3367,-18.952,9,NA
497236,"Jimmy Graham","SEA","TE",31,7,6,119.89,119.89,119.89,NA,5,10.69,0,0,68.8,5.6,1.3,2.89158778876819,16,7.493125,16.7866666666667,52,16.7866666666667,16.7866666666667,1.04916666666667,1.04916666666667,1.04916666666667,72.708,5.32,-20.708,5,NA
234,"Matt Forte","NYJ","RB",32,9,11,124.32,124.32,124.32,NA,28,7.16000000000001,0,0,103.3,37.7,7,4.3782827734174,16,7.77,16.4366666666667,53,16.4366666666667,16.4366666666667,0.699375000000001,0.699375000000001,0.699375000000001,104.084,6.1333,-51.084,6,NA
497326,"Golden Tate","DET","WR",29,7,7,132.15,132.15,132.15,NA,21,0.724999999999994,0,0,56.8,25.5,5.4,3.16030199798727,16,8.259375,15.2433333333333,54,15.2433333333333,15.2433333333333,0.936875,0.936875,0.936875,72.524,10.5833,-18.524,10,NA
238498,"Julian Edelman","NE","WR",31,8,9,131.89,131.89,131.89,NA,22,1.66499999999996,0,0,58.8,26.4,5.8,3.28495763326884,16,8.243125,14.9833333333333,55,14.9833333333333,14.9833333333333,0.920624999999998,0.920624999999998,0.920624999999998,57.802,11.89,-2.802,11,NA
2556214,"Tyreek Hill","KC","WR",23,1,10,130.96,130.96,130.96,NA,23,1.81999999999999,0,0,63.6,26.9,6,3.34728545090963,16,8.185,14.0533333333333,56,14.0533333333333,14.0533333333333,0.8625,0.8625,0.8625,66.844,8.7267,-10.844,8,NA
2552608,"Stefon Diggs","MIN","WR",24,2,9,129.49,129.49,129.49,NA,24,0.800000000000011,0,0,74.2,31.9,7.6,3.84590799203594,16,8.093125,12.5833333333333,57,12.5833333333333,12.5833333333333,0.770625,0.770625,0.770625,74.42,6.35,-17.42,6,NA
2506106,"Larry Fitzgerald","ARI","WR",34,13,8,128.79,128.79,128.79,NA,25,0.435000000000002,0,0,58.5,26.3,4.4,2.84866290978332,16,8.049375,11.8833333333334,58,11.8833333333334,11.8833333333334,0.726875000000001,0.726875000000001,0.726875000000001,81.82,7.1033,-23.82,7,NA
2531332,"Terrelle Pryor","WAS","WR",28,6,5,128.59,128.59,128.59,NA,26,0.965000000000003,0,0,44.2,20.1,4.9,3.00448245388529,16,8.036875,11.6833333333333,59,11.6833333333333,11.6833333333333,0.714375,0.714375,0.714375,54.756,10.5933,4.244,10,NA
2495893,"Brandon Marshall","NYG","WR",33,11,8,128.12,128.12,128.12,NA,27,1.435,0,0,74.1,32.6,7,3.65892453911358,16,8.0075,11.2133333333333,60,11.2133333333333,11.2133333333333,0.685,0.685,0.685,76.096,9.4133,-16.096,9,NA
2543495,"Davante Adams","GB","WR",25,3,8,127.13,127.13,127.13,NA,28,2.37,0,0,39.2,18.2,4.3,2.81749900096293,16,7.945625,10.2233333333333,61,10.2233333333333,10.2233333333333,0.623124999999999,0.623124999999999,0.623124999999999,62.442,9.3333,-1.442,9,NA
2552374,"Ameer Abdullah","DET","RB",24,2,7,117.3,117.3,117.3,NA,29,0.814999999999998,0,0,65.8,26.7,4.1,3.05452401152468,16,7.33125,9.41666666666666,62,9.41666666666666,9.41666666666666,0.260625,0.260625,0.260625,89.754,3.9367,-27.754,4,NA
2533039,"Alshon Jeffery","PHI","WR",27,5,10,126.24,126.24,126.24,NA,29,3.955,0,0,34.3,16,4.5,2.87982681860372,16,7.89,9.33333333333333,63,9.33333333333333,9.33333333333333,0.567499999999999,0.567499999999999,0.567499999999999,58.756,20.6833,4.244,19,NA
2532899,"Doug Martin","TB","RB",28,5,11,117.02,117.02,117.02,NA,30,3.17999999999999,0,0,82.2,32.3,6.4,4.10440165026718,16,7.31375,9.13666666666666,64,9.13666666666666,9.13666666666666,0.243125,0.243125,0.243125,81.418,9.3933,-17.418,9,NA
2540020,"Theo Riddick","DET","RB",26,4,7,115.95,115.95,115.95,NA,31,4.23,0,0,105.5,39.2,4.7,3.3284051346749,16,7.246875,8.06666666666666,65,8.06666666666666,8.06666666666666,0.17625,0.17625,0.17625,92.48,2.86,-27.48,3,NA
2495438,"Kyle Rudolph","MIN","TE",28,6,9,111.07,111.07,111.07,NA,6,4.655,0,0,92.3,8.5,1.9,3.20263500535142,16,6.941875,7.96666666666667,66,7.96666666666667,7.96666666666667,0.497916666666667,0.497916666666667,0.497916666666667,78.592,3.36,-12.592,4,NA
2540154,"Keenan Allen","LAC","WR",25,4,8,123.28,123.28,123.28,NA,30,2.04999999999998,0,0,43.5,20.5,5.8,3.28495763326884,16,7.705,6.37333333333332,67,6.37333333333332,6.37333333333332,0.382499999999999,0.382499999999999,0.382499999999999,50.302,16.7733,16.698,16,NA
2550256,"Willie Snead","NO","WR",25,3,5,121.29,121.29,121.29,NA,31,1.69500000000001,0,0,75,30.9,6.7,3.56543281265239,16,7.580625,4.38333333333334,68,4.38333333333334,4.38333333333334,0.258125,0.258125,0.258125,102.34,3.12,-34.34,3,NA
1581,"DeSean Jackson","TB","WR",31,9,11,121.17,121.17,121.17,NA,32,3.25,0,0,81,33.8,5.5,3.19146590680766,16,7.573125,4.26333333333334,69,4.26333333333334,4.26333333333334,0.250624999999999,0.250624999999999,0.250624999999999,101.04,4.12,-32.04,4,NA
2495966,"Delanie Walker","TEN","TE",33,11,8,107.33,107.33,107.33,NA,7,2.41499999999999,0,0,80.6,7.7,1.7,3.09895259982368,16,6.708125,4.22666666666666,70,4.22666666666666,4.22666666666666,0.264166666666666,0.264166666666666,0.264166666666666,66.854,4.7333,3.146,5,NA
949,"Jonathan Stewart","CAR","RB",30,9,11,111.73,111.73,111.73,NA,32,1.44000000000001,0,0,102.6,36.5,6.2,4.01310794255044,16,6.983125,3.84666666666666,71,3.84666666666666,3.84666666666666,-0.0874999999999995,-0.0874999999999995,-0.0874999999999995,119.208,5.3733,-48.208,5,NA
497149,"LeGarrette Blount","PHI","RB",31,7,10,111.71,111.71,111.71,NA,33,2.84999999999999,0,0,77.2,28.9,8.7,5.15427928900968,16,6.981875,3.82666666666665,72,3.82666666666665,3.82666666666665,-0.0887500000000001,-0.0887500000000001,-0.0887500000000001,82.428,4.9733,-10.428,5,NA
2540148,"Tyler Eifert","CIN","TE",27,4,6,105.5,105.5,105.5,NA,8,1.19000000000001,0,0,74.2,6.5,1.6,3.0471113970598,16,6.59375,2.39666666666668,73,2.39666666666668,2.39666666666668,0.149791666666667,0.149791666666667,0.149791666666667,71.946,5.9967,1.054,6,NA
2555341,"Hunter Henry","LAC","TE",23,1,8,104.33,104.33,104.33,NA,9,1.83999999999999,0,0,107.9,11,1.6,3.0471113970598,16,6.520625,1.22666666666666,74,1.22666666666666,1.22666666666666,0.0766666666666662,0.0766666666666662,0.0766666666666662,109.668,3.3833,-35.668,4,NA
1062,"Martellus Bennett","GB","TE",30,9,8,104.29,104.29,104.29,NA,10,5.51999999999998,0,0,91.4,8.5,1.5,2.99527019429593,16,6.518125,1.18666666666665,75,1.18666666666665,1.18666666666665,0.0741666666666658,0.0741666666666658,0.0741666666666658,85.358,3.3833,-10.358,4,NA
2495448,"Randall Cobb","GB","WR",27,6,8,118.02,118.02,118.02,NA,33,0.219999999999985,0,0,103.7,43,5.4,3.16030199798727,16,7.37625,1.11333333333333,76,1.11333333333333,1.11333333333333,0.0537499999999991,0.0537499999999991,0.0537499999999991,104.916,4.8167,-28.916,5,NA
2556075,"Derrick Henry","TEN","RB",23,1,8,108.87,108.87,108.87,NA,34,1.48,0,0,99,37.2,4.9,3.41969884239164,16,6.804375,0.986666666666665,77,0.986666666666665,0.986666666666665,-0.266249999999999,-0.266249999999999,-0.266249999999999,98.892,4.1067,-21.892,4,NA
2507164,"Adrian Peterson","NO","RB",32,10,5,108.85,108.85,108.85,NA,35,3.345,0,0,79.5,30.9,7.4,4.56087018885088,16,6.803125,0.966666666666654,78,0.966666666666654,0.966666666666654,-0.2675,-0.2675,-0.2675,74.28,14.0633,3.72,13,NA
